FID,label,node_start,node_end
326,0,219,220
327,1,223,231
328,1,223,233
329,0,225,226
330,0,225,229
331,0,227,228
332,0,228,230
333,1,229,235
334,1,229,236
335,1,231,237
336,1,231,238
337,0,232,234
338,1,233,240
339,1,234,237
340,1,234,244
341,1,237,240
342,1,237,242
343,1,239,241
344,1,240,245
345,1,240,243
346,1,242,243
347,0,245,246
348,0,247,247
