FID,label,node_start,node_end
191,1,139,144
192,1,139,153
193,0,140,152
194,1,140,158
195,0,141,165
196,1,141,167
197,1,142,143
198,1,142,144
199,1,143,146
200,0,144,154
201,1,145,153
202,1,145,159
203,1,147,148
204,1,149,150
205,0,151,155
206,0,152,155
207,0,155,168
208,1,156,157
209,1,156,170
210,0,158,168
211,0,158,169
212,0,159,165
213,1,159,166
214,0,160,161
215,0,160,166
216,0,161,162
217,0,161,163
218,0,161,164
219,1,162,177
220,1,163,178
221,1,163,176
222,1,164,178
223,1,164,176
224,0,166,167
225,1,167,168
226,0,169,196
227,0,169,197
228,1,170,172
229,1,170,173
230,1,170,174
231,1,171,172
232,1,172,173
233,1,173,174
234,1,175,176
235,1,175,177
236,0,176,183
237,1,177,180
238,1,177,178
239,1,178,179
240,1,178,181
241,0,180,190
242,1,180,184
243,0,181,185
244,0,181,187
245,0,182,183
246,1,182,186
247,1,183,184
248,0,183,185
249,0,184,190
250,0,184,191
251,1,185,188
252,1,185,189
253,0,186,188
254,1,186,191
255,0,186,194
256,1,187,189
257,1,188,193
258,1,188,192
259,1,189,192
260,0,190,207
261,0,190,206
262,1,191,198
263,1,191,199
264,1,192,195
265,1,193,203
266,0,193,194
267,1,194,208
268,0,195,204
269,1,195,205
270,1,196,198
271,1,196,200
272,1,197,201
273,1,197,202
274,1,198,200
275,0,199,214
276,0,199,218
277,0,199,219
278,1,200,209
279,1,201,206
280,1,201,202
281,1,202,210
282,1,203,208
283,1,203,211
284,1,204,211
285,0,204,213
286,1,205,213
287,1,205,205
288,1,206,221
289,1,206,222
290,1,208,214
291,0,208,215
292,1,209,210
293,1,209,218
294,1,209,223
295,1,210,224
296,1,211,212
297,1,212,244
298,1,212,245
299,1,214,216
300,1,215,226
301,1,215,239
302,1,215,240
303,1,216,217
304,1,216,220
305,1,218,228
306,1,219,231
307,0,219,232
308,0,220,225
309,1,220,226
310,1,221,230
311,1,221,229
312,1,222,229
313,1,222,228
314,1,223,235
315,1,224,228
316,1,224,260
317,1,226,232
318,1,226,231
319,1,227,228
320,0,229,230
321,0,230,236
322,0,231,234
323,0,231,232
324,1,231,235
325,0,232,233
326,1,232,234
327,0,232,235
328,0,232,237
329,0,232,238
330,1,235,241
331,1,236,246
332,0,237,277
333,1,237,267
334,0,237,237
335,0,237,263
336,0,239,257
337,0,239,263
338,0,239,264
339,1,241,250
340,0,241,251
341,1,241,252
342,0,242,243
343,0,247,248
344,1,247,249
345,0,247,262
346,0,248,248
347,1,250,252
348,1,250,253
349,1,251,252
350,0,251,253
351,1,253,254
352,1,254,255
353,1,254,256
354,1,255,256
355,0,257,258
356,0,257,259
357,1,258,270
358,0,258,263
359,0,258,264
360,0,259,261
361,1,259,278
362,0,260,273
363,0,262,268
364,0,262,269
365,0,263,263
366,0,264,278
367,1,265,266
368,0,265,273
369,1,265,279
370,1,266,267
371,1,267,276
372,1,267,278
373,0,267,273
374,1,267,279
375,0,268,274
376,0,271,272
377,1,273,281
378,0,274,275
379,1,279,280
