FID,label,node_start,node_end
139,1,94,121
140,0,96,97
141,0,96,120
142,0,96,122
143,0,96,123
144,0,98,99
145,0,100,138
146,0,100,101
147,0,101,150
148,0,102,103
149,0,102,104
150,1,103,117
151,1,104,112
152,0,104,158
153,0,105,106
154,0,107,108
155,1,107,131
156,1,107,132
157,0,107,109
158,0,109,169
159,0,111,169
160,0,111,173
161,1,112,129
162,0,114,151
163,0,115,128
164,1,115,134
165,1,115,116
166,1,115,135
167,1,116,134
168,0,117,166
169,1,117,158
170,0,118,137
171,0,118,164
172,0,118,165
173,1,119,140
174,1,119,126
175,1,121,124
176,1,121,128
177,0,122,123
178,1,122,124
179,0,123,126
180,0,123,125
181,1,124,125
182,1,125,127
183,1,125,128
184,1,126,157
185,1,127,157
186,1,127,189
187,0,128,130
188,0,129,133
189,0,130,163
190,1,130,167
191,0,131,155
192,0,131,161
193,1,131,132
194,0,132,155
195,0,132,161
196,1,134,135
197,1,134,136
198,1,135,196
199,1,135,197
200,1,136,139
201,0,137,154
202,1,138,139
203,1,139,141
204,1,139,142
205,1,139,143
206,1,140,165
207,1,140,194
208,1,141,188
209,1,141,196
210,1,141,240
211,0,143,152
212,0,143,150
213,0,143,153
214,0,144,145
215,0,146,147
216,0,147,151
217,1,148,149
218,1,148,162
219,1,148,163
220,1,150,156
221,1,152,188
222,1,153,156
223,1,153,188
224,1,154,209
225,0,156,187
226,1,157,186
227,0,158,171
228,0,159,160
229,1,159,168
230,1,159,169
231,1,161,245
232,1,161,264
233,0,162,163
234,1,162,167
235,1,164,192
236,0,166,178
237,0,167,197
238,1,168,213
239,1,168,214
240,1,168,170
241,0,169,170
242,1,171,200
243,0,172,173
244,1,173,181
245,0,174,175
246,1,174,203
247,0,174,221
248,0,176,177
249,0,176,178
250,0,177,185
251,0,177,190
252,1,177,191
253,0,178,184
254,1,179,180
255,1,181,182
256,0,181,226
257,1,181,231
258,0,182,183
259,1,184,231
260,1,184,234
261,1,186,217
262,1,187,207
263,0,187,208
264,1,188,193
265,0,190,248
266,1,190,249
267,1,192,209
268,1,192,225
269,0,193,280
270,0,193,279
271,1,193,288
272,0,193,255
273,1,194,195
274,0,195,206
275,1,196,232
276,1,197,204
277,0,198,199
278,0,198,215
279,0,198,216
280,0,201,202
281,0,202,205
282,1,202,220
283,1,202,212
284,0,202,228
285,1,204,239
286,1,204,256
287,0,206,217
288,0,206,229
289,1,206,230
290,1,207,255
291,1,208,210
292,1,209,211
293,1,209,212
294,1,212,225
295,1,213,245
296,1,213,222
297,0,214,222
298,0,214,223
299,0,214,224
300,1,218,219
301,0,221,235
302,0,221,242
303,0,222,236
304,1,223,227
305,1,224,246
306,0,224,236
307,1,225,262
308,0,225,263
309,1,227,233
310,0,227,236
311,0,227,237
312,0,228,263
313,0,228,229
314,0,229,270
315,0,229,271
316,0,230,238
317,0,230,243
318,0,230,244
319,1,231,234
320,0,232,256
321,0,232,240
322,1,234,250
323,0,237,251
324,0,237,250
325,1,238,239
326,1,239,241
327,0,240,279
328,0,240,280
329,0,244,252
330,0,244,253
331,1,245,264
332,1,246,247
333,1,246,264
334,1,246,251
335,0,248,290
336,0,248,302
337,1,249,259
338,1,250,254
339,1,251,254
340,1,252,326
341,1,252,331
342,1,252,332
343,0,253,256
344,0,253,294
345,1,253,295
346,0,254,289
347,1,254,290
348,0,255,293
349,1,256,284
350,1,257,258
351,0,257,293
352,0,257,311
353,1,259,262
354,0,260,260
355,0,260,261
356,0,262,269
357,0,263,263
358,0,264,272
359,0,265,266
360,0,265,287
361,0,267,268
362,0,267,273
363,0,267,274
364,1,269,304
365,0,269,305
366,0,270,305
367,1,270,304
368,0,271,305
369,1,271,304
370,1,271,317
371,0,272,278
372,0,272,281
373,0,273,274
374,0,273,277
375,1,274,285
376,0,275,276
377,0,277,291
378,0,277,292
379,0,279,283
380,0,279,280
381,0,280,283
382,0,281,282
383,1,284,295
384,1,284,288
385,0,286,287
386,1,286,299
387,0,286,301
388,1,288,362
389,0,289,336
390,1,289,328
391,0,290,298
392,0,291,296
393,0,291,292
394,0,292,306
395,0,293,297
396,0,294,358
397,1,295,383
398,0,297,362
399,0,298,303
400,0,298,318
401,0,300,301
402,0,301,322
403,0,301,323
404,0,301,324
405,1,302,312
406,0,302,313
407,0,307,308
408,0,307,348
409,0,307,349
410,0,309,310
411,0,311,435
412,0,311,436
413,0,312,318
414,1,312,321
415,0,313,314
416,1,314,380
417,0,315,316
418,0,317,341
419,1,317,335
420,0,318,319
421,0,320,321
422,1,321,357
423,1,322,324
424,1,323,325
425,1,323,324
426,0,325,327
427,0,325,328
428,1,327,342
429,1,328,357
430,0,329,330
431,0,329,344
432,0,329,359
433,1,331,334
434,0,331,352
435,1,331,353
436,0,332,345
437,1,332,346
438,1,333,334
439,0,333,343
440,1,333,352
441,1,334,335
442,1,335,343
443,0,337,338
444,1,339,340
445,1,341,365
446,0,341,363
447,1,342,376
448,0,342,395
449,0,342,396
450,0,343,363
451,1,345,346
452,0,345,354
453,1,345,355
454,1,346,347
455,1,346,356
456,1,350,351
457,1,352,369
458,1,352,364
459,0,353,364
460,1,353,356
461,1,356,368
462,0,356,358
463,1,357,366
464,1,357,367
465,0,358,382
466,0,358,383
467,0,359,360
468,0,359,361
469,0,362,416
470,0,363,369
471,0,364,381
472,1,365,380
473,0,365,500
474,1,365,501
475,0,366,376
476,1,367,370
477,0,368,381
478,0,368,382
479,1,369,403
480,1,369,392
481,1,371,372
482,0,371,373
483,0,372,410
484,1,373,384
485,1,373,385
486,1,374,375
487,0,376,379
488,0,377,378
489,1,380,498
490,0,381,392
491,0,382,404
492,1,382,405
493,1,383,404
494,1,384,413
495,1,384,394
496,1,385,445
497,1,385,446
498,0,386,387
499,1,388,389
500,1,390,391
501,0,392,422
502,0,393,394
503,0,394,398
504,1,395,541
505,1,395,542
506,1,396,403
507,0,397,398
508,0,398,441
509,0,399,400
510,0,401,402
511,1,403,503
512,1,404,422
513,0,406,407
514,1,408,409
515,0,409,441
516,1,409,452
517,0,410,421
518,0,410,413
519,1,411,412
520,0,412,452
521,0,412,455
522,1,413,431
523,1,414,415
524,1,415,455
525,1,415,459
526,1,416,432
527,0,417,418
528,1,417,491
529,1,419,420
530,1,421,491
531,0,421,488
532,0,422,476
533,0,423,424
534,0,425,426
535,0,426,459
536,0,426,464
537,0,427,428
538,0,427,520
539,0,427,521
540,1,429,430
541,0,429,526
542,0,429,527
543,0,431,470
544,1,431,488
545,0,432,499
546,1,433,434
547,0,434,464
548,1,434,465
549,0,435,513
550,0,435,514
551,1,437,438
552,0,439,440
553,0,439,442
554,0,439,466
555,0,441,451
556,0,443,444
557,1,444,465
558,1,444,475
559,1,444,458
560,1,445,446
561,1,445,454
562,1,446,462
563,1,446,454
564,1,447,448
565,1,447,495
566,0,447,503
567,0,449,450
568,1,451,483
569,1,451,456
570,0,452,453
571,0,454,518
572,1,455,456
573,0,456,463
574,1,457,458
575,1,458,478
576,0,459,463
577,0,460,461
578,1,462,478
579,0,463,469
580,1,464,469
581,1,465,468
582,0,466,467
583,1,466,510
584,1,469,509
585,0,470,471
586,0,470,472
587,1,471,488
588,1,471,497
589,0,471,482
590,0,473,474
591,1,475,477
592,0,476,494
593,0,478,509
594,1,478,519
595,1,479,480
596,1,479,481
597,0,479,482
598,0,481,482
599,0,481,522
600,0,483,484
601,0,483,485
602,0,486,487
603,1,488,492
604,0,489,490
605,0,489,532
606,0,490,491
607,1,492,539
608,1,492,545
609,1,492,497
610,0,493,494
611,0,493,495
612,1,493,502
613,0,494,495
614,1,495,496
615,1,497,546
616,0,497,547
617,1,498,519
618,1,498,533
619,1,499,548
620,1,499,549
621,1,499,550
622,1,499,541
623,1,499,542
624,0,500,594
625,0,500,595
626,0,502,503
627,1,502,506
628,0,504,505
629,0,504,511
630,0,504,512
631,0,506,556
632,1,506,561
633,0,507,508
634,0,509,515
635,0,512,567
636,0,512,524
637,0,513,569
638,0,513,573
639,0,515,563
640,1,515,581
641,0,516,517
642,0,517,532
643,0,517,539
644,0,517,540
645,0,518,523
646,0,518,524
647,0,518,525
648,0,524,574
649,0,525,579
650,0,525,580
651,0,526,528
652,0,526,529
653,0,528,537
654,0,528,538
655,1,530,531
656,0,532,536
657,0,533,592
658,0,533,593
659,0,534,535
660,1,541,549
661,1,541,548
662,0,543,544
663,0,546,734
664,0,546,714
665,0,546,735
666,1,548,554
667,1,549,554
668,1,549,555
669,1,550,557
670,0,551,552
671,0,551,553
672,0,552,562
673,0,552,563
674,0,555,577
675,0,555,578
676,0,558,559
677,0,560,560
678,1,561,596
679,0,561,608
680,1,562,619
681,1,562,620
682,0,562,564
683,0,563,564
684,1,564,625
685,1,564,610
686,0,565,566
687,0,567,568
688,0,567,614
689,0,567,571
690,0,569,570
691,1,569,573
692,0,571,572
693,0,571,603
694,0,573,582
695,0,574,603
696,0,574,604
697,0,575,576
698,0,575,630
699,0,575,632
700,1,577,578
701,1,577,591
702,1,578,591
703,1,579,637
704,1,580,583
705,0,580,584
706,1,581,610
707,1,581,587
708,0,583,638
709,1,583,715
710,0,584,596
711,0,584,597
712,0,584,598
713,0,585,586
714,1,586,587
715,0,586,588
716,1,587,617
717,0,588,592
718,1,588,611
719,1,589,590
720,1,591,598
721,0,592,593
722,0,593,595
723,0,594,595
724,0,594,607
725,0,596,640
726,0,598,626
727,1,598,627
728,0,599,600
729,0,599,633
730,0,599,640
731,1,601,602
732,0,603,618
733,0,605,606
734,0,605,635
735,0,605,636
736,1,607,615
737,0,607,616
738,0,608,609
739,0,608,750
740,1,610,625
741,0,611,615
742,0,611,709
743,0,612,613
744,0,615,676
745,0,616,634
746,1,619,620
747,1,619,679
748,0,620,673
749,0,621,622
750,1,623,624
751,0,625,679
752,0,626,662
753,0,626,631
754,1,627,631
755,1,628,629
756,1,631,669
757,0,634,647
758,1,634,648
759,1,637,639
760,1,637,678
761,1,637,692
762,0,638,639
763,1,638,692
764,0,640,666
765,0,640,667
766,0,641,642
767,0,642,671
768,0,642,644
769,0,643,644
770,0,644,687
771,0,644,660
772,0,645,646
773,0,645,649
774,0,645,661
775,0,647,663
776,1,648,677
777,1,648,678
778,0,649,650
779,0,649,651
780,0,650,651
781,0,650,654
782,0,651,686
783,0,652,653
784,0,652,720
785,0,652,721
786,0,655,656
787,0,657,658
788,0,657,718
789,1,657,800
790,0,659,660
791,0,660,689
792,1,662,761
793,1,662,669
794,0,663,676
795,1,664,665
796,0,665,689
797,1,665,697
798,1,668,669
799,0,670,671
800,0,670,672
801,0,670,687
802,0,671,672
803,0,672,712
804,0,673,791
805,0,674,675
806,0,675,682
807,1,676,684
808,0,676,685
809,1,677,678
810,0,677,696
811,1,679,683
812,0,680,681
813,0,685,711
814,0,685,755
815,0,687,724
816,0,688,689
817,1,689,695
818,0,690,691
819,0,690,731
820,0,690,777
821,1,690,765
822,1,692,696
823,0,693,694
824,0,695,724
825,1,695,733
826,1,695,702
827,1,696,715
828,0,697,702
829,1,697,703
830,1,698,699
831,1,700,701
832,0,700,766
833,0,700,785
834,1,702,742
835,1,702,708
836,0,703,708
837,1,703,709
838,0,704,705
839,0,706,707
840,1,707,727
841,0,707,754
842,0,708,742
843,1,708,752
844,1,709,710
845,1,712,736
846,1,712,737
847,1,712,738
848,0,713,714
849,0,714,735
850,0,714,749
851,1,715,739
852,0,716,717
853,0,716,731
854,0,716,765
855,0,718,719
856,0,718,799
857,0,720,721
858,0,720,754
859,0,721,756
860,0,722,723
861,0,724,728
862,0,725,726
863,0,725,725
864,0,726,760
865,0,728,740
866,0,728,751
867,1,729,730
868,1,730,747
869,0,730,748
870,0,731,732
871,1,733,784
872,1,733,742
873,0,734,735
874,0,735,743
875,0,735,744
876,1,736,772
877,1,736,737
878,1,736,779
879,1,739,747
880,1,740,741
881,0,741,779
882,1,741,780
883,1,742,792
884,0,743,744
885,0,743,753
886,0,745,746
887,0,745,805
888,1,745,807
889,1,747,748
890,1,748,773
891,0,750,808
892,0,751,780
893,0,751,784
894,0,754,756
895,0,756,775
896,0,757,758
897,0,758,759
898,0,758,760
899,1,760,764
900,1,761,761
901,0,762,763
902,0,764,768
903,0,764,769
904,0,765,776
905,0,766,767
906,0,766,785
907,0,769,770
908,0,769,771
909,0,769,772
910,1,770,791
911,0,770,804
912,1,772,774
913,0,773,789
914,1,773,790
915,0,777,797
916,0,777,798
917,0,778,779
918,1,780,783
919,0,781,782
920,1,784,786
921,1,785,795
922,0,787,788
923,1,789,806
924,0,791,796
925,1,793,794
926,0,796,796
927,0,796,801
928,0,801,804
929,0,802,803
930,1,804,804
931,1,808,809
