FID,label,node_start,node_end
326,0,230,233
327,0,230,230
328,0,231,239
329,0,232,276
330,0,232,240
331,0,233,240
332,0,233,241
333,1,234,265
334,1,235,236
335,1,235,260
336,1,237,273
337,1,237,274
338,1,238,247
339,1,238,248
340,1,240,281
341,0,241,242
342,0,241,244
343,0,241,245
344,0,242,250
345,0,242,246
346,1,243,265
347,1,245,258
348,1,245,259
349,1,245,250
350,1,246,251
351,1,246,252
352,1,247,268
353,0,247,249
354,0,248,249
355,1,249,268
356,0,250,259
357,0,250,258
358,1,251,252
359,1,251,275
360,0,252,256
361,0,252,257
362,0,253,290
363,1,253,326
364,1,254,291
365,1,254,286
366,1,254,292
367,0,255,261
368,0,255,262
369,1,256,265
370,1,256,257
371,1,257,265
372,1,257,269
373,1,257,270
374,1,258,282
375,0,258,275
376,0,259,275
377,1,260,289
378,1,260,290
379,0,261,294
380,0,261,277
381,0,262,277
382,1,263,292
383,1,264,266
384,1,266,287
385,0,268,279
386,1,269,278
387,1,269,269
388,1,270,295
389,1,270,308
390,0,271,272
391,0,271,311
392,0,271,312
393,1,273,287
394,1,273,288
395,1,274,279
396,0,274,280
397,0,275,295
398,0,276,305
399,1,277,307
400,1,278,308
401,1,278,306
402,0,279,280
403,1,280,288
404,0,281,305
405,1,281,282
406,0,282,314
407,1,283,284
408,1,283,286
409,1,283,298
410,1,283,296
411,0,284,285
412,0,285,306
413,0,285,300
414,0,286,291
415,1,287,302
416,0,287,293
417,1,288,293
418,0,288,294
419,1,289,307
420,0,289,340
421,1,290,313
422,0,291,296
423,1,291,292
424,1,292,297
425,1,293,304
426,1,294,304
427,1,295,303
428,1,296,298
429,0,296,297
430,0,297,298
431,0,297,299
432,0,298,300
433,1,299,301
434,1,299,302
435,1,300,316
436,0,301,381
437,1,301,361
438,0,302,320
439,1,302,321
440,1,303,318
441,1,303,319
442,1,304,327
443,0,305,315
444,0,306,317
445,0,307,334
446,0,308,309
447,0,309,324
448,1,309,317
449,0,310,341
450,1,313,340
451,1,313,326
452,1,314,343
453,1,315,325
454,0,316,317
455,0,316,352
456,1,317,333
457,1,318,351
458,1,320,322
459,0,320,323
460,0,321,323
461,1,321,328
462,1,322,360
463,0,322,361
464,0,323,330
465,0,323,331
466,1,324,351
467,1,324,333
468,1,325,337
469,1,325,338
470,1,326,342
471,1,327,329
472,1,327,332
473,1,327,334
474,0,328,331
475,1,328,332
476,1,330,360
477,1,330,412
478,0,331,335
479,0,331,336
480,1,332,336
481,0,332,339
482,1,334,339
483,0,335,353
484,1,335,367
485,1,335,375
486,0,336,353
487,1,337,366
488,0,339,345
489,0,339,346
490,0,340,347
491,1,340,354
492,1,341,368
493,0,342,368
494,0,343,344
495,1,344,355
496,1,344,366
497,0,344,344
498,0,345,346
499,0,345,353
500,0,345,367
501,0,345,348
502,0,346,347
503,1,346,348
504,1,347,348
505,0,348,369
506,1,348,364
507,1,349,350
508,1,349,351
509,1,350,358
510,1,350,359
511,0,352,380
512,1,352,389
513,1,354,362
514,0,354,363
515,0,355,356
516,0,356,357
517,0,357,377
518,1,358,398
519,1,358,399
520,1,359,377
521,1,359,359
522,1,360,409
523,0,361,385
524,1,362,423
525,0,362,435
526,0,363,383
527,0,363,384
528,0,364,365
529,1,364,370
530,1,366,382
531,1,367,376
532,0,368,403
533,1,369,376
534,0,369,422
535,0,369,370
536,1,370,423
537,0,371,372
538,0,371,388
539,0,371,392
540,0,373,374
541,0,375,412
542,1,375,376
543,1,376,421
544,0,377,378
545,0,378,379
546,0,378,394
547,1,381,389
548,1,381,407
549,0,382,414
550,1,382,394
551,0,383,435
552,1,383,383
553,0,384,395
554,0,384,396
555,0,384,397
556,1,385,408
557,1,385,409
558,0,386,387
559,0,389,400
560,0,390,391
561,0,390,399
562,1,390,410
563,0,392,393
564,0,392,415
565,0,394,420
566,0,394,398
567,0,395,405
568,0,395,406
569,0,396,397
570,0,396,445
571,0,396,413
572,0,397,401
573,0,398,457
574,1,398,402
575,0,399,402
576,0,400,415
577,0,400,410
578,0,400,480
579,0,400,485
580,0,401,411
581,1,402,415
582,0,403,411
583,0,404,405
584,0,404,406
585,0,405,406
586,0,405,413
587,0,406,446
588,1,407,485
589,1,407,489
590,1,407,490
591,1,408,409
592,1,408,434
593,1,411,456
594,0,412,428
595,0,412,421
596,1,413,446
597,0,414,420
598,0,416,417
599,0,416,458
600,0,416,460
601,0,418,419
602,1,420,461
603,0,420,457
604,1,421,429
605,0,421,422
606,0,422,430
607,0,422,423
608,1,423,431
609,0,424,425
610,1,424,466
611,0,424,432
612,0,426,427
613,0,426,473
614,0,426,481
615,0,428,433
616,0,428,436
617,0,428,429
618,0,429,437
619,1,429,430
620,1,430,438
621,1,430,431
622,1,431,439
623,0,431,440
624,0,432,433
625,0,432,527
626,0,433,434
627,0,434,458
628,0,434,466
629,1,435,440
630,1,435,462
631,1,436,444
632,0,437,441
633,1,437,452
634,0,437,438
635,0,438,453
636,0,438,439
637,0,439,455
638,1,440,465
639,1,441,442
640,0,441,448
641,0,441,449
642,1,443,444
643,1,444,513
644,1,444,448
645,1,445,447
646,0,445,456
647,1,446,447
648,1,448,498
649,0,450,451
650,0,450,454
651,0,450,468
652,1,452,453
653,0,452,498
654,1,453,499
655,0,453,500
656,1,455,499
657,1,455,502
658,0,455,503
659,0,456,470
660,1,456,471
661,1,457,463
662,1,457,464
663,0,458,459
664,0,459,467
665,0,459,483
666,0,460,472
667,0,460,477
668,0,461,484
669,1,462,465
670,0,462,515
671,1,462,469
672,0,463,507
673,1,463,508
674,0,464,478
675,0,464,479
676,0,464,480
677,0,465,503
678,1,466,490
679,0,466,491
680,0,468,482
681,0,468,475
682,1,469,470
683,1,469,516
684,1,469,474
685,1,470,471
686,1,471,474
687,1,472,473
688,1,474,517
689,0,475,476
690,0,475,482
691,0,477,483
692,0,477,481
693,1,478,508
694,1,478,488
695,0,480,488
696,0,480,485
697,0,481,486
698,0,482,497
699,0,483,487
700,1,484,533
701,0,484,524
702,0,486,487
703,0,486,495
704,0,487,496
705,1,488,541
706,1,489,541
707,1,489,494
708,0,490,494
709,0,491,547
710,0,492,493
711,1,494,596
712,1,498,514
713,0,499,501
714,1,500,565
715,1,500,645
716,0,500,646
717,0,501,563
718,1,501,573
719,0,502,563
720,0,502,564
721,0,503,506
722,0,504,505
723,0,504,526
724,0,504,509
725,0,506,529
726,0,506,531
727,0,507,524
728,0,507,525
729,0,508,530
730,0,509,510
731,0,509,532
732,1,511,512
733,0,513,556
734,1,513,514
735,1,514,565
736,1,515,581
737,0,515,583
738,0,515,546
739,1,516,546
740,1,516,518
741,1,517,518
742,0,518,548
743,0,519,520
744,0,519,521
745,0,519,528
746,0,522,523
747,0,524,534
748,1,524,525
749,0,525,530
750,0,527,544
751,1,527,545
752,0,530,541
753,0,531,568
754,0,531,580
755,1,531,581
756,0,532,549
757,0,532,552
758,0,532,553
759,0,532,554
760,0,533,535
761,0,533,534
762,1,534,536
763,0,534,537
764,1,535,540
765,0,535,555
766,0,536,614
767,0,536,566
768,1,537,542
769,1,537,543
770,1,538,539
771,1,541,551
772,0,543,550
773,0,543,551
774,0,546,584
775,0,547,570
776,1,548,584
777,0,548,613
778,0,550,566
779,0,550,567
780,0,551,558
781,1,551,559
782,1,555,614
783,0,556,557
784,0,557,571
785,0,557,564
786,0,558,604
787,0,558,605
788,1,559,600
789,1,559,602
790,1,560,561
791,0,560,601
792,0,560,565
793,1,561,562
794,1,563,574
795,0,563,575
796,1,564,572
797,1,565,643
798,0,566,578
799,1,567,578
800,1,567,579
801,0,568,569
802,0,568,575
803,1,573,574
804,1,573,628
805,0,575,576
806,0,575,577
807,0,577,635
808,0,577,636
809,0,578,604
810,0,580,585
811,1,580,617
812,1,581,582
813,1,582,651
814,1,582,659
815,0,583,666
816,0,583,611
817,1,584,611
818,0,585,586
819,1,585,617
820,1,587,588
821,1,587,597
822,0,587,589
823,0,588,589
824,0,588,590
825,0,588,591
826,0,588,592
827,0,588,593
828,0,588,594
829,0,588,595
830,0,589,597
831,0,589,594
832,0,589,595
833,0,589,590
834,0,589,593
835,0,591,595
836,1,591,607
837,1,591,592
838,0,592,595
839,1,592,606
840,1,592,608
841,1,592,592
842,0,592,607
843,0,594,599
844,1,596,600
845,1,596,601
846,1,597,598
847,1,600,602
848,0,600,603
849,1,601,603
850,1,602,605
851,1,603,609
852,1,603,610
853,0,607,620
854,0,607,619
855,1,609,610
856,0,609,622
857,1,610,612
858,0,611,676
859,1,611,613
860,0,612,640
861,1,612,643
862,0,615,616
863,0,616,618
864,1,616,619
865,1,617,626
866,0,619,621
867,0,620,632
868,0,620,633
869,0,620,634
870,0,622,623
871,0,622,649
872,1,624,625
873,1,625,629
874,0,625,630
875,1,626,627
876,1,626,631
877,1,628,635
878,1,628,642
879,1,628,644
880,1,629,638
881,1,629,640
882,0,633,639
883,0,633,636
884,0,634,637
885,0,635,644
886,0,636,648
887,0,637,652
888,1,641,642
889,0,642,647
890,1,642,653
891,1,642,654
892,0,643,645
893,0,644,647
894,0,645,650
895,1,646,657
896,0,648,648
897,1,650,660
898,0,651,652
899,1,651,658
900,1,651,651
901,1,651,659
902,0,652,652
903,1,653,654
904,0,655,656
905,0,656,670
906,0,656,671
907,1,657,658
908,1,658,666
909,0,659,666
910,1,660,665
911,0,661,662
912,0,662,663
913,1,662,664
914,1,665,667
915,1,665,669
916,1,667,668
917,1,667,673
918,1,667,674
919,1,669,675
920,1,669,677
921,1,670,672
922,1,674,675
923,1,675,678
924,1,677,680
925,1,678,679
926,1,680,681
