FID,label,node_start,node_end
185,1,115,228
186,1,115,213
187,0,117,165
188,1,118,143
189,0,119,120
190,0,119,134
191,1,121,144
192,0,121,155
193,1,121,145
194,1,121,127
195,1,122,127
196,0,123,179
197,0,123,180
198,1,124,130
199,1,124,131
200,1,125,129
201,1,125,182
202,1,125,277
203,1,126,129
204,1,127,156
205,1,127,157
206,0,128,157
207,1,128,160
208,1,129,133
209,1,130,143
210,1,131,143
211,0,132,133
212,0,133,277
213,1,133,283
214,0,135,136
215,0,137,138
216,0,137,139
217,0,138,139
218,0,139,141
219,1,140,179
220,1,140,196
221,0,141,197
222,0,141,198
223,0,143,259
224,1,144,145
225,1,145,166
226,0,146,147
227,0,148,210
228,0,148,200
229,0,148,260
230,0,149,200
231,1,150,183
232,1,150,187
233,1,151,152
234,0,152,173
235,0,153,154
236,0,155,174
237,0,155,175
238,0,156,158
239,0,156,204
240,0,157,158
241,1,158,160
242,0,158,207
243,1,159,194
244,1,159,173
245,1,160,203
246,1,160,162
247,1,162,205
248,0,162,206
249,0,163,164
250,1,165,205
251,1,165,337
252,0,166,346
253,1,166,449
254,1,166,392
255,0,167,168
256,0,167,181
257,0,167,175
258,0,169,170
259,1,169,171
260,0,171,231
261,1,171,250
262,1,171,251
263,1,171,252
264,0,173,195
265,1,174,287
266,0,174,288
267,1,175,188
268,1,176,177
269,0,176,227
270,1,177,178
271,1,179,217
272,1,179,201
273,0,180,259
274,1,180,297
275,1,182,278
276,1,183,184
277,1,184,187
278,1,184,278
279,1,185,186
280,1,187,309
281,0,191,192
282,0,191,196
283,0,191,208
284,1,193,255
285,0,193,200
286,1,194,209
287,0,194,224
288,0,195,209
289,1,195,208
290,0,196,201
291,0,197,309
292,1,197,456
293,0,197,464
294,0,198,456
295,0,198,480
296,0,200,256
297,0,201,208
298,1,201,221
299,1,202,211
300,1,202,212
301,1,202,213
302,1,203,294
303,0,203,207
304,1,204,214
305,1,204,218
306,1,205,294
307,1,205,336
308,1,207,296
309,1,207,242
310,0,209,219
311,1,211,212
312,1,211,213
313,1,212,228
314,1,213,228
315,0,213,227
316,0,214,215
317,0,214,216
318,0,216,240
319,1,216,218
320,1,216,242
321,1,217,220
322,0,217,221
323,1,218,235
324,0,219,236
325,1,219,237
326,1,220,233
327,1,220,232
328,1,221,232
329,1,222,222
330,0,222,223
331,1,223,229
332,1,224,258
333,0,224,275
334,1,225,226
335,1,227,238
336,1,227,228
337,1,228,229
338,1,229,239
339,0,230,231
340,0,231,241
341,0,231,248
342,1,232,268
343,1,233,298
344,1,233,268
345,1,234,235
346,1,235,269
347,0,236,299
348,0,236,300
349,1,237,257
350,0,237,258
351,0,238,249
352,1,239,289
353,1,239,290
354,1,241,246
355,1,241,247
356,1,242,269
357,1,243,244
358,1,244,245
359,1,246,281
360,1,247,263
361,1,247,281
362,0,248,251
363,1,248,252
364,1,248,250
365,0,249,377
366,0,249,391
367,0,250,272
368,1,250,253
369,1,250,251
370,1,250,254
371,1,250,252
372,0,251,282
373,0,252,273
374,0,254,274
375,1,254,255
376,1,255,276
377,1,255,262
378,1,256,262
379,0,256,260
380,0,257,300
381,1,257,324
382,0,258,261
383,0,259,280
384,0,260,266
385,1,260,267
386,1,261,344
387,1,261,345
388,1,262,276
389,0,262,266
390,1,264,265
391,0,266,279
392,0,268,302
393,1,268,303
394,0,269,292
395,0,270,271
396,0,270,311
397,0,270,329
398,1,272,282
399,0,272,274
400,1,273,356
401,1,273,282
402,1,274,330
403,0,275,328
404,0,276,474
405,1,277,351
406,0,278,308
407,1,279,475
408,0,279,476
409,1,280,395
410,1,280,410
411,0,280,411
412,1,282,314
413,1,282,357
414,1,283,284
415,1,284,351
416,1,284,394
417,0,284,395
418,0,285,286
419,1,287,392
420,1,287,355
421,1,288,291
422,0,288,292
423,0,288,293
424,1,289,310
425,1,289,320
426,1,290,318
427,1,291,340
428,0,292,295
429,0,293,355
430,0,293,401
431,0,293,402
432,1,294,296
433,0,294,334
434,1,294,335
435,0,295,335
436,0,295,365
437,0,296,304
438,1,297,301
439,1,299,303
440,1,299,327
441,1,300,313
442,1,301,362
443,1,301,343
444,0,302,341
445,0,302,342
446,0,302,303
447,1,303,343
448,0,305,306
449,0,305,307
450,0,305,312
451,0,308,351
452,0,308,409
453,0,309,409
454,1,313,407
455,0,313,426
456,0,314,315
457,0,314,354
458,1,316,317
459,1,318,323
460,0,318,375
461,0,318,370
462,0,318,376
463,0,319,320
464,1,319,321
465,1,320,322
466,1,320,323
467,1,321,442
468,0,323,373
469,0,323,374
470,0,324,426
471,0,324,344
472,1,325,326
473,0,327,406
474,1,327,407
475,0,327,408
476,1,328,443
477,1,328,446
478,1,328,346
479,1,330,386
480,0,330,390
481,0,331,332
482,0,331,333
483,0,333,350
484,0,335,366
485,1,336,337
486,1,336,366
487,1,336,396
488,1,337,385
489,1,338,339
490,1,338,349
491,0,338,340
492,1,340,355
493,1,343,369
494,0,344,440
495,0,346,447
496,0,347,348
497,0,347,397
498,1,347,398
499,1,351,393
500,1,352,353
501,1,352,384
502,1,352,479
503,1,352,483
504,1,352,484
505,0,354,381
506,1,354,357
507,1,356,357
508,0,356,383
509,1,357,382
510,0,358,359
511,0,360,361
512,0,362,413
513,0,362,411
514,0,362,410
515,0,362,434
516,0,363,364
517,1,365,402
518,1,365,423
519,0,365,416
520,1,366,416
521,0,367,368
522,0,368,383
523,0,368,382
524,0,368,386
525,0,368,387
526,0,369,406
527,0,369,414
528,1,369,415
529,0,370,371
530,0,370,372
531,1,370,380
532,0,370,377
533,0,371,372
534,0,372,377
535,1,373,403
536,1,374,403
537,1,374,384
538,1,375,384
539,0,375,377
540,0,377,388
541,1,378,379
542,1,379,425
543,1,379,431
544,1,379,432
545,0,381,445
546,0,382,383
547,0,382,389
548,0,382,390
549,1,384,399
550,0,385,420
551,0,385,421
552,0,386,390
553,0,388,399
554,1,388,400
555,0,390,487
556,0,390,508
557,0,390,474
558,0,391,444
559,0,391,445
560,0,392,451
561,1,392,452
562,1,393,417
563,1,393,472
564,1,394,472
565,1,394,498
566,1,394,404
567,1,395,404
568,1,396,420
569,1,396,448
570,1,399,400
571,0,401,401
572,1,402,405
573,1,403,477
574,1,403,478
575,1,404,502
576,0,404,430
577,1,405,438
578,0,406,412
579,0,407,422
580,0,408,453
581,0,408,412
582,0,408,422
583,0,409,417
584,0,410,430
585,0,411,413
586,1,412,419
587,1,415,418
588,1,415,419
589,1,416,436
590,1,417,468
591,1,417,469
592,1,418,424
593,1,418,425
594,1,419,424
595,1,420,441
596,1,422,587
597,1,422,437
598,1,423,547
599,0,423,606
600,1,423,438
601,1,424,429
602,0,425,429
603,0,426,437
604,0,427,428
605,1,429,433
606,0,430,505
607,0,431,432
608,1,431,433
609,0,433,583
610,1,434,435
611,1,436,461
612,1,436,473
613,0,437,519
614,0,439,440
615,0,440,443
616,0,440,454
617,1,440,446
618,0,441,450
619,0,441,441
620,1,442,471
621,1,444,486
622,0,444,487
623,1,444,488
624,1,446,455
625,1,446,447
626,1,447,458
627,0,447,449
628,1,448,461
629,0,448,460
630,1,449,462
631,0,449,451
632,0,450,459
633,0,450,460
634,1,451,465
635,1,455,458
636,1,455,519
637,1,456,457
638,1,456,466
639,1,456,467
640,1,458,544
641,0,459,460
642,0,459,495
643,0,461,463
644,0,462,515
645,1,462,516
646,0,463,495
647,0,463,525
648,0,464,469
649,1,465,491
650,0,465,515
651,0,467,503
652,0,467,504
653,1,468,469
654,1,468,497
655,1,470,471
656,1,471,477
657,1,471,478
658,1,472,494
659,1,473,506
660,1,473,507
661,1,474,480
662,1,474,509
663,1,474,510
664,1,478,485
665,0,480,511
666,0,480,504
667,0,480,512
668,0,480,513
669,1,481,482
670,1,482,501
671,1,482,491
672,1,483,485
673,1,483,487
674,0,485,500
675,1,489,490
676,1,490,493
677,1,490,496
678,1,491,492
679,1,494,499
680,0,495,514
681,0,496,522
682,0,496,523
683,1,497,499
684,0,498,548
685,1,498,505
686,1,499,545
687,1,499,548
688,0,500,524
689,1,503,532
690,1,503,521
691,0,504,517
692,0,504,533
693,0,504,534
694,0,504,531
695,1,506,507
696,1,506,549
697,1,507,536
698,0,508,731
699,1,508,735
700,1,508,736
701,1,508,509
702,1,509,738
703,1,509,739
704,0,509,510
705,1,510,511
706,0,510,740
707,1,511,617
708,1,511,616
709,0,511,614
710,1,511,734
711,0,511,691
712,1,512,520
713,0,512,521
714,0,513,648
715,0,513,680
716,0,514,540
717,0,514,543
718,1,515,541
719,1,515,542
720,0,515,516
721,1,516,562
722,0,517,518
723,1,517,535
724,0,519,594
725,1,520,613
726,0,520,614
727,0,520,567
728,0,522,524
729,1,522,528
730,0,523,602
731,1,523,528
732,0,523,603
733,0,524,526
734,0,524,527
735,1,525,536
736,1,525,555
737,0,526,550
738,1,526,554
739,0,527,537
740,0,527,538
741,0,528,597
742,0,528,558
743,1,528,602
744,0,528,604
745,0,529,530
746,0,529,531
747,1,530,577
748,0,531,534
749,0,531,533
750,0,531,539
751,0,533,534
752,0,533,567
753,0,533,539
754,0,533,535
755,0,535,539
756,1,535,571
757,1,536,578
758,0,538,538
759,1,539,570
760,0,539,567
761,1,541,607
762,1,541,610
763,1,542,643
764,0,543,579
765,1,544,631
766,1,544,632
767,0,546,547
768,0,547,553
769,1,548,577
770,1,549,553
771,0,549,601
772,0,550,551
773,1,551,574
774,1,552,553
775,1,554,556
776,0,554,557
777,0,554,558
778,0,555,579
779,1,555,578
780,1,556,557
781,0,556,569
782,1,556,565
783,0,556,566
784,0,556,568
785,1,556,563
786,1,556,572
787,1,556,573
788,1,557,563
789,1,557,564
790,1,557,565
791,1,557,566
792,0,558,573
793,0,558,595
794,0,558,598
795,1,559,560
796,1,559,588
797,0,559,590
798,1,560,561
799,0,561,564
800,1,562,643
801,0,562,665
802,0,563,592
803,0,564,592
804,0,564,593
805,0,567,580
806,0,567,615
807,1,567,616
808,0,567,617
809,1,568,569
810,0,568,573
811,1,568,596
812,0,568,593
813,0,573,593
814,0,573,592
815,0,574,591
816,0,575,576
817,1,577,580
818,1,578,601
819,0,579,586
820,0,580,584
821,0,580,585
822,0,581,582
823,0,582,623
824,1,582,689
825,1,582,700
826,1,583,584
827,1,583,585
828,0,585,624
829,0,585,625
830,0,586,627
831,0,586,638
832,0,586,619
833,0,586,639
834,0,587,624
835,0,587,594
836,1,588,589
837,0,589,590
838,0,590,593
839,0,591,640
840,0,592,593
841,0,592,646
842,1,592,647
843,1,592,598
844,0,593,646
845,1,593,647
846,1,593,598
847,0,594,633
848,0,594,632
849,0,597,598
850,0,598,660
851,0,599,600
852,0,599,620
853,0,599,669
854,1,601,605
855,0,602,661
856,0,604,670
857,1,604,693
858,1,605,627
859,0,605,606
860,1,606,610
861,0,608,609
862,1,610,611
863,0,611,634
864,1,612,613
865,0,613,614
866,0,613,613
867,1,615,621
868,0,616,645
869,0,616,617
870,0,617,645
871,1,618,619
872,1,619,641
873,1,621,690
874,1,621,691
875,0,622,623
876,1,623,628
877,0,624,633
878,1,625,651
879,0,625,657
880,0,625,658
881,0,626,627
882,0,627,637
883,0,629,630
884,1,631,783
885,1,631,702
886,0,632,688
887,0,633,636
888,0,634,642
889,0,634,649
890,0,634,650
891,0,634,637
892,0,635,636
893,0,636,659
894,0,636,658
895,1,637,656
896,0,638,667
897,1,638,656
898,0,638,639
899,0,638,668
900,1,639,641
901,1,639,668
902,0,640,660
903,1,641,671
904,0,643,653
905,0,643,654
906,0,644,645
907,1,645,652
908,0,649,650
909,1,650,662
910,0,653,674
911,0,653,675
912,0,654,655
913,1,655,682
914,1,655,686
915,0,657,701
916,1,657,690
917,0,657,672
918,0,658,672
919,0,658,673
920,1,659,673
921,0,659,688
922,0,660,661
923,0,661,708
924,1,662,666
925,0,662,667
926,0,663,664
927,0,664,687
928,0,665,721
929,0,665,722
930,0,667,685
931,1,667,683
932,0,668,683
933,0,668,671
934,1,671,689
935,0,672,714
936,1,673,687
937,0,674,721
938,0,674,697
939,1,675,678
940,1,675,679
941,0,676,677
942,0,678,681
943,1,678,682
944,1,679,705
945,0,679,706
946,0,681,706
947,0,681,684
948,0,682,684
949,1,683,692
950,1,683,689
951,0,684,715
952,1,684,716
953,1,685,695
954,1,685,699
955,0,686,694
956,0,686,695
957,1,687,714
958,1,688,702
959,1,690,780
960,1,690,781
961,1,690,782
962,1,691,788
963,0,691,789
964,0,692,991
965,0,692,1044
966,0,694,696
967,0,695,696
968,0,696,733
969,1,697,698
970,0,697,737
971,0,699,762
972,1,699,763
973,1,702,805
974,0,703,704
975,0,704,750
976,0,704,753
977,0,706,711
978,1,707,708
979,1,707,730
980,1,707,731
981,0,709,710
982,0,710,717
983,0,710,718
984,0,711,760
985,0,711,761
986,0,712,713
987,0,712,743
988,0,712,744
989,1,714,723
990,0,715,758
991,0,715,759
992,1,716,719
993,0,716,720
994,1,718,740
995,0,718,800
996,0,719,720
997,0,719,799
998,1,721,766
999,0,722,783
1000,1,722,836
1001,0,722,766
1002,1,723,785
1003,1,723,782
1004,1,723,790
1005,0,724,725
1006,1,726,727
1007,1,728,729
1008,1,730,745
1009,0,731,732
1010,1,732,746
1011,1,732,747
1012,1,732,748
1013,1,733,802
1014,1,733,763
1015,1,734,764
1016,1,734,765
1017,1,735,835
1018,1,735,870
1019,1,736,753
1020,1,736,796
1021,0,737,808
1022,0,737,760
1023,0,738,840
1024,0,738,739
1025,0,738,987
1026,0,738,950
1027,0,739,840
1028,1,739,986
1029,0,739,950
1030,1,740,797
1031,0,741,742
1032,0,741,841
1033,0,741,848
1034,1,745,745
1035,1,747,749
1036,1,748,749
1037,0,748,750
1038,1,749,828
1039,0,750,756
1040,0,750,757
1041,0,751,752
1042,0,751,916
1043,0,751,884
1044,1,753,795
1045,1,754,755
1046,1,756,757
1047,1,757,770
1048,1,757,774
1049,1,757,778
1050,1,757,779
1051,0,758,829
1052,0,758,830
1053,1,759,784
1054,0,760,845
1055,0,760,846
1056,0,762,900
1057,0,762,816
1058,1,763,802
1059,0,764,1045
1060,0,764,1069
1061,0,765,794
1062,1,765,788
1063,1,766,839
1064,1,766,808
1065,1,767,768
1066,0,769,770
1067,0,769,774
1068,0,769,775
1069,0,770,771
1070,0,771,822
1071,0,771,775
1072,0,772,773
1073,0,772,812
1074,0,772,813
1075,1,774,775
1076,1,775,822
1077,0,776,777
1078,0,776,814
1079,0,776,815
1080,0,780,789
1081,0,780,781
1082,0,781,789
1083,1,782,793
1084,1,783,805
1085,0,783,834
1086,1,784,801
1087,0,786,787
1088,1,786,810
1089,0,786,823
1090,0,786,824
1091,1,788,794
1092,1,788,798
1093,1,789,790
1094,1,789,798
1095,0,790,819
1096,1,790,827
1097,1,791,792
1098,1,794,803
1099,0,794,804
1100,1,795,809
1101,1,795,800
1102,0,796,809
1103,1,796,835
1104,1,797,800
1105,1,798,842
1106,1,798,837
1107,1,799,802
1108,1,799,817
1109,1,800,811
1110,0,801,863
1111,1,801,817
1112,0,802,816
1113,0,804,860
1114,0,804,861
1115,1,805,806
1116,1,805,832
1117,0,806,807
1118,0,806,821
1119,0,806,832
1120,1,807,808
1121,1,808,839
1122,0,809,822
1123,1,811,840
1124,1,815,879
1125,0,815,880
1126,0,816,892
1127,1,817,866
1128,0,818,819
1129,1,818,821
1130,1,818,871
1131,0,819,820
1132,0,819,821
1133,0,820,825
1134,0,820,826
1135,1,822,862
1136,1,825,827
1137,0,825,831
1138,0,827,833
1139,0,827,831
1140,1,828,1101
1141,1,828,1109
1142,1,831,843
1143,0,831,848
1144,1,831,849
1145,1,832,844
1146,0,832,834
1147,1,833,837
1148,0,833,838
1149,0,834,847
1150,0,834,836
1151,1,835,862
1152,0,835,869
1153,0,836,854
1154,1,836,839
1155,1,837,842
1156,0,838,895
1157,0,838,896
1158,0,839,855
1159,0,840,982
1160,0,840,983
1161,1,842,858
1162,1,842,859
1163,1,844,912
1164,1,844,938
1165,0,845,928
1166,0,845,852
1167,1,846,852
1168,0,846,853
1169,0,847,865
1170,1,847,854
1171,0,848,876
1172,0,849,890
1173,1,849,891
1174,0,850,851
1175,0,850,920
1176,0,850,921
1177,1,852,853
1178,1,853,936
1179,1,855,924
1180,1,855,925
1181,0,856,857
1182,0,858,861
1183,1,858,864
1184,0,860,874
1185,0,860,875
1186,0,861,878
1187,0,861,881
1188,1,862,867
1189,1,862,868
1190,1,864,895
1191,1,864,899
1192,0,865,1041
1193,0,865,938
1194,1,866,888
1195,0,866,892
1196,0,867,884
1197,0,867,869
1198,1,868,868
1199,1,869,885
1200,0,869,883
1201,1,870,885
1202,1,870,914
1203,1,871,912
1204,0,872,873
1205,0,874,898
1206,0,874,939
1207,0,875,877
1208,0,875,878
1209,0,877,898
1210,0,877,893
1211,0,878,893
1212,0,878,894
1213,0,879,930
1214,0,879,933
1215,0,880,907
1216,0,881,960
1217,0,881,956
1218,0,882,883
1219,0,883,886
1220,0,884,885
1221,0,884,917
1222,1,884,918
1223,1,885,913
1224,1,887,888
1225,1,888,889
1226,0,889,906
1227,0,889,907
1228,1,890,896
1229,1,890,905
1230,0,891,905
1231,1,891,912
1232,0,892,897
1233,1,893,910
1234,1,893,911
1235,0,894,911
1236,1,894,960
1237,0,895,903
1238,1,896,904
1239,0,897,915
1240,0,898,934
1241,0,898,935
1242,1,899,903
1243,1,899,955
1244,1,899,956
1245,1,900,922
1246,0,900,991
1247,0,901,902
1248,0,901,909
1249,1,903,904
1250,1,904,919
1251,0,905,919
1252,1,907,908
1253,0,908,909
1254,0,910,934
1255,0,910,942
1256,0,911,942
1257,1,912,931
1258,1,913,918
1259,1,913,949
1260,1,913,914
1261,0,914,950
1262,1,915,922
1263,0,915,923
1264,0,916,943
1265,0,916,944
1266,0,918,947
1267,1,918,948
1268,1,919,965
1269,0,922,977
1270,0,924,1004
1271,0,924,1055
1272,1,925,926
1273,1,925,927
1274,1,926,928
1275,1,926,929
1276,1,927,980
1277,0,927,1004
1278,1,928,932
1279,1,928,933
1280,1,931,940
1281,0,931,959
1282,1,932,953
1283,1,932,968
1284,0,933,957
1285,0,934,937
1286,1,935,981
1287,1,935,939
1288,0,935,1025
1289,1,937,942
1290,1,937,981
1291,1,938,1052
1292,1,939,1045
1293,1,940,941
1294,1,940,958
1295,1,942,970
1296,0,944,966
1297,1,944,948
1298,1,944,992
1299,0,945,946
1300,0,945,1056
1301,0,945,1063
1302,1,947,948
1303,1,947,985
1304,1,947,949
1305,1,948,984
1306,1,948,985
1307,1,948,949
1308,1,949,985
1309,0,949,988
1310,0,950,985
1311,0,950,987
1312,0,950,989
1313,0,951,952
1314,0,951,953
1315,0,951,954
1316,0,953,967
1317,1,954,976
1318,1,954,977
1319,1,955,963
1320,0,958,969
1321,0,958,993
1322,0,959,993
1323,0,959,1068
1324,1,959,1052
1325,1,960,964
1326,0,961,962
1327,0,962,1084
1328,1,963,965
1329,1,963,971
1330,1,963,972
1331,0,964,970
1332,0,964,971
1333,1,965,969
1334,1,967,979
1335,1,967,968
1336,1,968,980
1337,0,969,972
1338,0,970,990
1339,0,971,975
1340,0,972,998
1341,0,972,999
1342,0,973,974
1343,0,975,1005
1344,0,975,1008
1345,1,976,979
1346,0,976,1013
1347,0,976,1014
1348,0,977,978
1349,0,978,1019
1350,0,978,1027
1351,1,979,1003
1352,1,980,1002
1353,1,981,990
1354,0,983,986
1355,0,983,1105
1356,0,983,1106
1357,0,984,1010
1358,0,984,988
1359,0,985,987
1360,1,985,988
1361,0,986,1028
1362,1,986,1104
1363,0,987,989
1364,0,988,1011
1365,0,988,1007
1366,1,989,1028
1367,0,989,1011
1368,0,990,1005
1369,1,991,1027
1370,1,991,1042
1371,1,992,1024
1372,1,992,1010
1373,1,993,999
1374,0,993,1066
1375,0,994,995
1376,0,994,996
1377,0,994,997
1378,0,998,1008
1379,0,998,1009
1380,1,999,1035
1381,0,1000,1001
1382,1,1002,1020
1383,0,1002,1032
1384,0,1002,1036
1385,1,1004,1032
1386,1,1004,1046
1387,0,1005,1021
1388,0,1006,1007
1389,0,1007,1012
1390,0,1008,1017
1391,0,1010,1011
1392,1,1010,1030
1393,1,1011,1029
1394,0,1013,1020
1395,1,1014,1019
1396,0,1015,1016
1397,1,1017,1021
1398,0,1017,1035
1399,0,1018,1019
1400,1,1019,1022
1401,1,1020,1023
1402,0,1020,1031
1403,1,1021,1080
1404,1,1022,1037
1405,1,1022,1031
1406,1,1022,1038
1407,0,1025,1080
1408,1,1025,1051
1409,0,1025,1093
1410,1,1026,1027
1411,1,1027,1040
1412,0,1028,1102
1413,1,1028,1075
1414,0,1029,1030
1415,0,1029,1075
1416,0,1029,1060
1417,0,1030,1072
1418,1,1031,1036
1419,1,1031,1043
1420,0,1032,1033
1421,0,1032,1034
1422,0,1033,1034
1423,0,1034,1036
1424,0,1034,1046
1425,0,1034,1043
1426,1,1035,1080
1427,1,1035,1081
1428,1,1036,1043
1429,0,1038,1039
1430,0,1038,1040
1431,1,1039,1094
1432,0,1039,1096
1433,0,1039,1083
1434,1,1040,1042
1435,1,1040,1047
1436,0,1041,1070
1437,0,1042,1048
1438,1,1042,1044
1439,1,1043,1049
1440,1,1044,1050
1441,1,1045,1051
1442,0,1046,1055
1443,0,1047,1048
1444,0,1048,1064
1445,0,1048,1050
1446,0,1048,1065
1447,1,1049,1089
1448,0,1049,1116
1449,1,1050,1065
1450,0,1051,1098
1451,0,1051,1069
1452,1,1052,1070
1453,1,1053,1054
1454,1,1054,1090
1455,1,1054,1095
1456,0,1055,1071
1457,1,1057,1058
1458,0,1057,1083
1459,1,1057,1099
1460,1,1059,1060
1461,1,1060,1076
1462,0,1061,1062
1463,0,1064,1151
1464,1,1064,1166
1465,0,1064,1067
1466,1,1065,1067
1467,1,1066,1119
1468,1,1066,1068
1469,1,1067,1167
1470,1,1068,1149
1471,1,1068,1077
1472,1,1069,1113
1473,0,1069,1098
1474,0,1070,1077
1475,0,1071,1150
1476,0,1071,1139
1477,1,1072,1100
1478,1,1072,1101
1479,0,1072,1075
1480,0,1073,1074
1481,0,1075,1103
1482,0,1077,1153
1483,1,1078,1079
1484,0,1078,1089
1485,1,1078,1090
1486,0,1080,1091
1487,0,1081,1087
1488,1,1081,1088
1489,0,1082,1083
1490,0,1083,1097
1491,1,1084,1137
1492,1,1085,1086
1493,0,1085,1085
1494,1,1087,1091
1495,1,1087,1117
1496,1,1088,1118
1497,1,1088,1119
1498,0,1089,1092
1499,0,1090,1092
1500,1,1091,1124
1501,0,1092,1111
1502,0,1093,1135
1503,0,1096,1155
1504,0,1096,1159
1505,0,1098,1158
1506,1,1100,1103
1507,1,1101,1103
1508,0,1101,1108
1509,0,1102,1103
1510,0,1102,1110
1511,1,1102,1104
1512,1,1103,1107
1513,0,1104,1106
1514,0,1104,1115
1515,0,1104,1110
1516,0,1106,1112
1517,0,1106,1113
1518,1,1107,1110
1519,1,1107,1108
1520,0,1107,1122
1521,0,1108,1109
1522,0,1108,1123
1523,0,1109,1120
1524,0,1110,1121
1525,0,1111,1116
1526,0,1111,1155
1527,0,1112,1186
1528,1,1112,1114
1529,1,1113,1114
1530,0,1115,1186
1531,0,1116,1139
1532,0,1116,1154
1533,1,1117,1127
1534,1,1117,1124
1535,0,1118,1127
1536,1,1118,1128
1537,1,1119,1143
1538,1,1119,1144
1539,0,1119,1145
1540,1,1120,1187
1541,0,1120,1188
1542,0,1121,1122
1543,1,1121,1175
1544,0,1122,1157
1545,1,1124,1127
1546,0,1124,1148
1547,0,1125,1126
1548,1,1125,1133
1549,1,1125,1125
1550,0,1125,1134
1551,0,1127,1142
1552,1,1128,1146
1553,1,1128,1143
1554,1,1129,1130
1555,1,1131,1132
1556,1,1131,1136
1557,1,1131,1148
1558,0,1131,1158
1559,1,1133,1138
1560,1,1133,1139
1561,0,1135,1136
1562,1,1138,1139
1563,1,1140,1141
1564,1,1142,1160
1565,1,1142,1146
1566,1,1142,1168
1567,1,1143,1144
1568,1,1143,1147
1569,1,1144,1145
1570,1,1144,1168
1571,1,1145,1169
1572,1,1145,1168
1573,0,1146,1160
1574,0,1146,1168
1575,0,1148,1160
1576,1,1149,1195
1577,1,1149,1206
1578,0,1150,1178
1579,0,1151,1152
1580,0,1151,1159
1581,1,1151,1166
1582,0,1153,1206
1583,0,1154,1178
1584,1,1154,1218
1585,0,1155,1156
1586,0,1156,1191
1587,0,1156,1177
1588,1,1157,1198
1589,0,1157,1200
1590,0,1157,1175
1591,0,1158,1208
1592,1,1159,1161
1593,0,1160,1174
1594,0,1161,1192
1595,0,1161,1209
1596,0,1162,1163
1597,1,1162,1173
1598,0,1162,1207
1599,0,1164,1165
1600,0,1164,1182
1601,0,1164,1189
1602,1,1166,1170
1603,1,1166,1167
1604,0,1166,1171
1605,1,1167,1172
1606,1,1167,1170
1607,0,1168,1183
