FID,label,node_start,node_end
326,1,247,376
327,0,248,251
328,0,248,252
329,0,249,251
330,1,250,267
331,0,250,268
332,0,253,254
333,1,253,256
334,1,257,287
335,0,257,271
336,0,258,260
337,1,258,261
338,0,258,262
339,1,259,261
340,0,260,263
341,0,260,264
342,0,262,265
343,1,262,266
344,1,263,269
345,1,264,293
346,0,264,266
347,0,265,278
348,0,265,279
349,1,266,298
350,0,267,331
351,1,267,361
352,1,268,387
353,0,268,388
354,0,269,301
355,0,269,302
356,0,269,303
357,1,270,292
358,0,270,320
359,1,271,287
360,0,271,292
361,0,272,273
362,0,272,288
363,0,272,289
364,1,275,320
365,0,275,359
366,1,275,360
367,0,276,277
368,0,276,289
369,1,279,280
370,0,281,282
371,0,281,283
372,0,281,284
373,0,284,296
374,0,284,377
375,0,285,286
376,0,286,330
377,0,286,331
378,1,286,332
379,0,287,311
380,1,290,291
381,0,290,305
382,0,290,306
383,1,292,311
384,1,293,312
385,1,293,314
386,0,293,326
387,0,294,295
388,0,295,297
389,1,295,346
390,0,295,347
391,0,298,380
392,1,298,428
393,1,298,429
394,1,299,300
395,1,300,314
396,1,300,315
397,0,301,304
398,0,301,305
399,1,302,309
400,1,302,310
401,1,303,356
402,1,303,364
403,0,304,305
404,0,304,306
405,1,306,356
406,0,307,308
407,1,310,318
408,1,310,319
409,1,311,341
410,1,311,398
411,1,312,313
412,1,313,314
413,1,313,328
414,1,313,329
415,1,315,316
416,0,315,317
417,1,316,336
418,0,316,338
419,0,317,348
420,0,317,349
421,0,317,350
422,1,318,323
423,0,318,324
424,0,320,341
425,0,321,321
426,0,321,322
427,0,324,325
428,0,324,326
429,0,325,345
430,1,325,368
431,0,326,327
432,1,327,357
433,1,327,358
434,1,328,335
435,1,328,336
436,1,330,332
437,1,330,390
438,0,330,351
439,0,331,351
440,0,332,375
441,0,332,389
442,1,333,334
443,1,333,352
444,1,333,355
445,1,336,337
446,0,337,365
447,1,337,366
448,0,338,339
449,0,338,340
450,0,339,342
451,0,339,343
452,1,341,405
453,0,342,348
454,0,342,354
455,0,344,345
456,1,345,364
457,0,348,362
458,1,351,361
459,1,352,353
460,1,356,363
461,1,356,359
462,1,357,374
463,1,357,368
464,1,359,369
465,0,360,453
466,1,360,405
467,1,360,446
468,1,361,387
469,1,363,370
470,0,363,367
471,1,364,367
472,0,364,368
473,0,365,371
474,0,365,372
475,1,367,373
476,0,369,419
477,1,369,414
478,1,370,382
479,1,370,373
480,0,371,372
481,1,373,386
482,1,374,417
483,1,374,402
484,0,376,388
485,1,376,425
486,0,378,379
487,0,378,380
488,0,378,381
489,1,380,417
490,1,382,393
491,1,382,397
492,1,383,384
493,1,383,385
494,1,384,385
495,1,384,403
496,1,384,404
497,1,385,404
498,1,386,415
499,1,386,411
500,1,387,443
501,0,387,444
502,0,388,430
503,1,388,431
504,1,389,390
505,0,390,522
506,0,390,471
507,0,391,392
508,0,394,395
509,0,394,396
510,0,396,406
511,0,397,414
512,0,397,415
513,0,398,425
514,1,398,405
515,0,398,445
516,1,399,400
517,1,400,404
518,1,400,412
519,1,400,413
520,0,401,402
521,0,402,418
522,1,403,411
523,1,403,404
524,1,405,454
525,0,407,408
526,0,407,409
527,1,407,410
528,0,410,549
529,1,410,550
530,1,411,421
531,1,412,421
532,0,412,423
533,1,414,420
534,1,415,416
535,1,416,449
536,0,416,461
537,0,417,424
538,0,419,446
539,0,419,420
540,0,420,449
541,1,421,422
542,0,423,424
543,0,423,426
544,0,424,427
545,0,425,445
546,0,426,460
547,0,426,439
548,1,427,432
549,1,427,433
550,0,429,434
551,1,429,435
552,0,430,448
553,1,430,452
554,1,431,474
555,1,431,445
556,0,431,532
557,1,432,439
558,1,432,440
559,1,433,437
560,1,433,438
561,0,434,475
562,0,434,455
563,1,435,436
564,1,436,455
565,0,438,440
566,1,438,442
567,1,439,462
568,0,440,441
569,0,442,450
570,0,442,451
571,1,443,471
572,1,443,472
573,1,444,452
574,1,444,472
575,0,444,473
576,1,444,474
577,1,445,454
578,0,445,537
579,0,446,449
580,0,447,448
581,1,447,452
582,0,450,464
583,0,450,465
584,1,454,537
585,1,454,604
586,0,455,475
587,1,455,476
588,0,456,457
589,0,458,459
590,1,459,462
591,0,459,468
592,1,460,493
593,0,460,499
594,0,460,500
595,0,461,486
596,1,461,487
597,1,461,488
598,0,462,463
599,0,463,481
600,1,463,482
601,0,463,483
602,0,464,504
603,0,464,505
604,0,465,513
605,0,465,515
606,0,466,467
607,1,468,484
608,0,468,492
609,0,469,470
610,0,469,477
611,0,469,530
612,0,471,526
613,1,472,479
614,0,472,473
615,0,473,518
616,0,473,527
617,1,474,518
618,0,475,538
619,0,477,478
620,0,477,480
621,0,479,526
622,0,479,527
623,1,481,516
624,1,481,485
625,0,482,503
626,0,482,500
627,1,483,484
628,1,483,485
629,1,485,492
630,1,487,493
631,1,488,491
632,0,489,490
633,0,491,498
634,0,492,519
635,1,493,494
636,1,493,495
637,1,494,501
638,1,494,495
639,1,495,501
640,1,495,502
641,0,496,497
642,1,496,510
643,0,496,512
644,0,497,498
645,0,498,521
646,0,498,512
647,0,499,511
648,0,499,517
649,0,500,503
650,1,502,511
651,0,503,517
652,0,503,529
653,0,504,519
654,0,504,545
655,1,504,509
656,0,505,508
657,0,505,513
658,0,506,507
659,0,506,525
660,1,506,531
661,1,508,509
662,1,509,546
663,0,509,542
664,1,510,511
665,0,511,514
666,0,512,524
667,0,513,515
668,1,514,520
669,0,514,517
670,0,515,542
671,0,516,528
672,0,516,535
673,1,516,519
674,0,517,523
675,0,518,619
676,1,519,539
677,1,520,524
678,1,520,523
679,1,521,551
680,0,521,547
681,0,522,526
682,1,523,543
683,1,523,544
684,0,524,536
685,1,529,577
686,0,529,535
687,0,531,568
688,1,531,571
689,0,532,537
690,0,532,652
691,0,533,534
692,0,533,653
693,0,533,654
694,1,535,599
695,1,535,600
696,0,536,547
697,0,536,548
698,0,538,542
699,0,538,561
700,0,538,562
701,1,539,615
702,1,539,623
703,1,539,607
704,0,540,541
705,0,542,554
706,0,543,576
707,0,543,577
708,1,543,544
709,1,543,578
710,1,544,563
711,0,545,575
712,0,545,546
713,1,546,581
714,1,546,554
715,0,547,555
716,0,547,548
717,1,548,556
718,0,548,557
719,1,551,622
720,1,551,596
721,0,552,553
722,0,553,557
723,0,553,563
724,0,554,588
725,1,555,597
726,1,555,596
727,1,555,556
728,1,556,597
729,1,556,598
730,1,556,560
731,0,557,560
732,0,558,559
733,0,560,603
734,1,560,569
735,1,561,662
736,1,562,565
737,0,562,567
738,0,562,573
739,0,562,574
740,0,563,569
741,1,563,570
742,0,564,565
743,0,564,566
744,0,564,595
745,0,564,621
746,1,564,629
747,0,565,566
748,0,565,567
749,0,566,586
750,0,567,572
751,0,567,595
752,1,569,606
753,0,569,576
754,0,573,587
755,1,574,582
756,0,574,583
757,0,575,607
758,0,575,608
759,0,575,609
760,1,576,577
761,1,576,592
762,0,576,610
763,1,577,592
764,1,577,578
765,0,578,610
766,1,578,600
767,1,579,580
768,0,579,626
769,1,579,635
770,1,582,601
771,0,583,593
772,0,583,594
773,0,584,585
774,1,588,612
775,1,588,659
776,0,589,590
777,0,589,638
778,0,589,589
779,0,590,591
780,1,591,624
781,1,591,625
782,1,591,626
783,1,592,600
784,0,592,610
785,0,593,613
786,1,596,597
787,1,596,598
788,1,598,622
789,0,598,603
790,0,598,628
791,1,599,614
792,1,599,615
793,1,600,615
794,1,601,602
795,0,603,628
796,0,604,605
797,0,604,638
798,0,606,628
799,1,606,610
800,1,606,633
801,0,607,611
802,0,608,611
803,0,609,611
804,0,609,612
805,1,610,633
806,1,610,636
807,1,610,637
808,0,611,630
809,0,611,631
810,1,612,649
811,0,613,616
812,1,614,637
813,1,614,618
814,1,615,618
815,1,616,617
816,0,616,620
817,0,616,621
818,1,618,644
819,1,618,623
820,1,619,652
821,1,620,661
822,0,620,641
823,1,622,634
824,1,622,635
825,1,623,646
826,1,624,627
827,1,625,627
828,0,626,647
829,0,627,627
830,0,628,632
831,0,629,640
832,0,629,641
833,1,630,646
834,1,630,649
835,1,633,636
836,1,633,637
837,1,635,655
838,0,637,639
839,0,638,645
840,0,639,660
841,0,639,648
842,1,641,661
843,1,641,663
844,0,642,643
845,1,645,647
846,0,646,648
847,1,648,666
848,1,649,656
849,1,650,651
850,1,650,668
851,1,655,657
852,1,655,658
853,1,656,659
854,1,656,666
855,1,657,677
856,1,658,662
857,0,659,665
858,1,661,664
859,0,662,669
860,1,663,664
861,1,666,667
862,1,668,668
863,0,669,676
864,0,670,671
865,0,670,672
866,0,670,673
867,0,672,674
868,0,672,675
