FID,label,node_start,node_end
230,0,159,179
231,0,160,177
232,1,161,204
233,1,161,198
234,1,163,164
235,1,163,166
236,1,163,167
237,1,164,165
238,0,165,169
239,1,165,166
240,0,166,176
241,0,168,174
242,0,168,175
243,1,170,176
244,1,171,176
245,1,171,198
246,1,173,189
247,0,174,176
248,0,174,175
249,0,175,205
250,0,177,181
251,0,177,182
252,0,178,179
253,1,178,180
254,0,178,191
255,1,179,192
256,0,179,182
257,1,180,194
258,0,181,183
259,0,181,184
260,0,182,196
261,0,182,184
262,0,185,214
263,1,185,218
264,0,186,227
265,0,187,214
266,0,187,234
267,1,188,189
268,0,189,205
269,1,190,193
270,1,191,192
271,0,191,194
272,0,191,197
273,1,192,195
274,1,192,196
275,1,193,226
276,1,194,199
277,1,195,197
278,1,195,222
279,0,196,200
280,1,196,201
281,1,197,221
282,1,198,206
283,1,199,239
284,0,200,202
285,1,200,230
286,0,201,202
287,0,201,203
288,1,202,207
289,0,203,207
290,1,203,204
291,1,204,208
292,1,204,209
293,0,205,212
294,1,206,211
295,0,206,212
296,0,207,208
297,0,207,225
298,1,208,219
299,0,208,224
300,1,209,211
301,0,209,213
302,1,210,216
303,1,210,238
304,1,211,215
305,1,211,216
306,0,212,214
307,1,213,215
308,0,213,219
309,0,215,220
310,1,216,217
311,1,217,227
312,1,217,218
313,1,218,238
314,0,219,223
315,0,220,223
316,0,220,237
317,0,221,232
318,0,221,233
319,1,222,232
320,1,222,249
321,1,222,240
322,0,223,235
323,0,224,225
324,0,224,248
325,1,225,230
326,1,225,250
327,0,226,231
328,0,227,236
329,1,228,229
330,0,228,234
331,1,230,249
332,0,232,233
333,0,232,240
334,0,233,239
335,1,234,242
336,0,236,242
337,0,236,243
338,0,237,244
339,1,237,245
340,1,238,253
341,0,239,241
342,1,241,260
343,1,241,261
344,1,242,246
345,1,242,247
346,0,243,247
347,1,245,253
348,1,245,248
349,1,246,251
350,1,247,251
351,1,248,256
352,0,248,250
353,1,249,252
354,0,250,271
355,1,250,272
356,1,252,252
357,1,253,254
358,0,254,255
359,0,254,256
360,0,254,257
361,0,255,255
362,1,256,273
363,1,256,272
364,1,257,263
365,1,257,264
366,0,258,259
367,0,259,280
368,0,259,281
369,0,259,266
370,1,260,261
371,0,260,270
372,0,261,262
373,1,263,265
374,1,263,266
375,1,263,264
376,1,264,265
377,0,264,267
378,1,265,268
379,1,265,269
380,0,266,289
381,0,266,268
382,1,267,276
383,1,267,277
384,0,268,291
385,1,269,278
386,1,269,279
387,1,270,282
388,1,271,282
389,1,271,275
390,0,272,274
391,1,272,275
392,0,273,290
393,1,273,276
394,1,274,293
395,1,274,302
396,1,275,285
397,1,275,286
398,1,276,279
399,1,277,285
400,1,278,294
401,1,278,299
402,1,279,290
403,1,280,281
404,1,281,288
405,0,281,289
406,1,282,287
407,0,283,284
408,1,283,283
409,0,283,286
410,0,283,299
411,1,285,294
412,0,286,297
413,0,286,300
414,0,287,296
415,0,287,297
416,1,289,291
417,1,290,293
418,0,291,292
419,1,292,295
420,1,293,295
421,1,294,298
422,0,296,297
423,0,297,301
424,1,298,302
425,0,299,300
426,0,300,301
427,0,301,301
428,0,303,303
